Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Mon Jul 16 07:13:03 2018,25528753,3,2000,99346,99341,99352,99347,99341,99350,0,0,579,456,703,99336,2007 ~ 3007,1.930000 ~ 4.470000,0.241250 ~ 0.558750,0,30 M 9 K 335 B,14 M 665 K 654 B
Mon Jul 16 07:13:19 2018,25528753,19,3000,148654,143538,149005,148658,143611,149032,0,0,1013,736,2291,99336,2007 ~ 3007,1.930000 ~ 4.470000,0.241250 ~ 0.558750,0,30 M 9 K 335 B,14 M 665 K 654 B
Mon Jul 16 07:14:19 2018,25528754,19,3000,149004,148968,149034,148980,147845,149652,0,0,5743,741,18163,139305,3007,3.850000 ~ 4.420000,0.481250 ~ 0.552500,0,30 M 694 K 507 B,14 M 865 K 616 B
Mon Jul 16 07:15:19 2018,25528755,19,3000,149021,149000,149035,149023,148996,149046,0,0,9818,9358,10244,149062,3007,3.950000 ~ 5.290000,0.493750 ~ 0.661250,0,30 M 14 K 170 B,14 M 667 K 898 B
Mon Jul 16 07:16:19 2018,25528756,19,3000,149021,149015,149028,149019,148942,149066,0,0,9830,9379,10271,149037,3007,3.910000 ~ 5.650000,0.488750 ~ 0.706250,0,29 M 1021 K 625 B,14 M 668 K 58 B
Mon Jul 16 07:17:19 2018,25528757,19,3000,149021,149012,149028,149022,148992,149052,0,0,9870,9492,10273,149046,3007,3.990000 ~ 5.070000,0.498750 ~ 0.633750,0,30 M 1 K 954 B,14 M 679 K 927 B
Mon Jul 16 07:18:05 2018,25528758,5,3000,149021,149012,149027,149019,148996,149051,0,0,9909,9496,10519,149056,3007 ~ 4007,4.750000 ~ 6.510000,0.593750 ~ 0.813750,0,40 M 54 K 13 B,19 M 561 K 80 B
Mon Jul 16 07:18:19 2018,25528758,19,4000,198490,196080,198689,198490,196098,198821,0,0,8988,3962,11290,149056,3007 ~ 4007,4.750000 ~ 6.510000,0.593750 ~ 0.813750,0,40 M 54 K 13 B,19 M 561 K 80 B
Mon Jul 16 07:19:19 2018,25528759,19,4000,198678,198668,198697,198678,198561,198811,0,0,8855,3821,10848,185581,4007,6.460000 ~ 7.310000,0.807500 ~ 0.913750,0 ~ 1,40 M 5 K 360 B,19 M 552 K 364 B
Mon Jul 16 07:20:19 2018,25528760,19,4000,198679,198665,198699,198661,198477,198847,0,0,10787,3984,14980,198274,4007,5.470000 ~ 7.110000,0.683750 ~ 0.888750,0 ~ 2,40 M 19 K 262 B,19 M 580 K 639 B
Mon Jul 16 07:21:19 2018,25528761,19,4000,198710,198672,198723,198702,198523,198806,0,0,16863,9807,24469,199216,4007,6.290000 ~ 7.990000,0.786250 ~ 0.998750,0,40 M 195 K 628 B,19 M 629 K 128 B
Mon Jul 16 07:22:19 2018,25528762,19,4000,198714,198704,198724,198714,198683,198740,0,0,16893,16536,17283,198357,4007,7.120000 ~ 8.890000,0.890000 ~ 1.111250,0,40 M 84 K 497 B,19 M 580 K 944 B
Mon Jul 16 07:23:06 2018,25528763,6,4000,198712,198707,198716,198565,197721,198729,0,0,17632,16672,31623,198642,4007 ~ 5007,7.120000 ~ 8.720000,0.890000 ~ 1.090000,0 ~ 1,51 M 34 K 12 B,23 M 338 K 65 B
Mon Jul 16 07:23:19 2018,25528763,19,5000,248194,246102,248380,247870,241684,249054,0,0,78981,46515,87100,198642,4007 ~ 5007,7.120000 ~ 8.720000,0.890000 ~ 1.090000,0 ~ 1,51 M 34 K 12 B,23 M 338 K 65 B
Mon Jul 16 07:24:19 2018,25528764,19,5000,248371,248360,248391,248357,247948,249315,0,0,79247,75004,84424,231843,5007,7.600000 ~ 8.720000,0.950000 ~ 1.090000,0 ~ 102,51 M 508 K 501 B,23 M 424 K 432 B
Mon Jul 16 07:25:19 2018,25528765,19,5000,248375,248364,248388,248388,247760,249014,0,0,80557,75508,85184,248754,5007,7.070000 ~ 8.880000,0.883750 ~ 1.110000,0 ~ 102,47 M 159 K 466 B,21 M 614 K 50 B
Mon Jul 16 07:26:19 2018,25528766,19,5000,248374,248364,248387,248354,247660,249019,0,0,80322,75721,84414,248162,5007,6.480000 ~ 8.450000,0.810000 ~ 1.056250,0 ~ 1,50 M 978 K 714 B,23 M 324 K 524 B
Mon Jul 16 07:27:19 2018,25528767,19,5000,248374,248353,248393,248399,247482,249088,0,0,79964,74478,87337,248401,5007,6.640000 ~ 9.630000,0.830000 ~ 1.203750,0 ~ 1,51 M 199 K 263 B,23 M 308 K 759 B
Mon Jul 16 07:28:07 2018,25528768,7,5000,248372,248363,248380,248317,247708,249011,0,0,80901,77701,84791,247997,5007 ~ 6007,7.860000 ~ 9.630000,0.982500 ~ 1.203750,0 ~ 3,64 M 280 K 290 B,28 M 270 K 674 B
Mon Jul 16 07:28:19 2018,25528768,19,6000,297742,294336,298067,297111,287316,299879,0,0,149576,84080,181320,247997,5007 ~ 6007,7.860000 ~ 9.630000,0.982500 ~ 1.203750,0 ~ 3,64 M 280 K 290 B,28 M 270 K 674 B
Mon Jul 16 07:29:19 2018,25528769,19,6000,298052,298027,298072,298022,296165,300604,0,0,153177,136717,285448,278170,6007,7.100000 ~ 9.800000,0.887500 ~ 1.225000,0 ~ 3,53 M 843 K 299 B,23 M 748 K 531 B
Mon Jul 16 07:30:19 2018,25528770,19,6000,298053,298035,298065,298062,295037,300292,0,0,145711,126992,162147,298239,6007,9.110000 ~ 10.620000,1.138750 ~ 1.327500,0 ~ 2,58 M 481 K 398 B,25 M 748 K 582 B
Mon Jul 16 07:31:19 2018,25528771,19,6000,298053,298041,298078,298040,296425,299828,0,0,149200,138896,190203,297751,6007,8.680000 ~ 10.220000,1.085000 ~ 1.277500,0 ~ 3,63 M 435 K 37 B,28 M 12 K 205 B
Mon Jul 16 07:32:19 2018,25528772,19,6000,298053,298034,298065,298035,295736,300230,0,0,149652,134576,168569,298252,6007,8.630000 ~ 10.300000,1.078750 ~ 1.287500,0 ~ 4,53 M 927 K 747 B,23 M 899 K 921 B
Mon Jul 16 07:33:09 2018,25528773,9,6000,298048,298025,298067,297710,293408,299732,0,0,153646,138021,198640,297466,6007 ~ 7007,7.640000 ~ 8.630000,0.955000 ~ 1.078750,0 ~ 106,66 M 823 K 747 B,28 M 525 K 329 B
Mon Jul 16 07:33:19 2018,25528773,19,7000,347183,346086,347360,346474,341552,349171,0,0,222772,166718,292143,297466,6007 ~ 7007,7.640000 ~ 8.630000,0.955000 ~ 1.078750,0 ~ 106,66 M 823 K 747 B,28 M 525 K 329 B
Mon Jul 16 07:34:19 2018,25528774,19,7000,347288,346997,347375,347312,343810,350162,0,0,223876,180416,372610,324121,7007,7.500000 ~ 9.800000,0.937500 ~ 1.225000,1 ~ 106,61 M 375 K 726 B,26 M 211 K 879 B
Mon Jul 16 07:35:19 2018,25528775,19,7000,347292,347102,347377,347328,344706,350432,0,0,237514,186519,768784,347094,7007,9.100000 ~ 10.660000,1.137500 ~ 1.332500,9 ~ 211,67 M 157 K 321 B,28 M 430 K 1013 B
Mon Jul 16 07:36:19 2018,25528776,19,7000,347289,347134,347361,347266,344703,351162,0,0,228673,184751,489382,347814,7007,10.530000 ~ 11.810000,1.316250 ~ 1.476250,4 ~ 211,67 M 436 K 238 B,28 M 573 K 823 B
Mon Jul 16 07:37:17 2018,25528777,17,7000,347261,347134,347368,347163,345642,349850,0,0,223226,178323,314459,347476,7007,10.140000 ~ 12.170000,1.267500 ~ 1.521250,0 ~ 102,67 M 12 K 890 B,28 M 452 K 720 B
Mon Jul 16 07:37:18 2018,25528777,18,6000,297640,297640,297640,297515,297515,297515,0,0,285058,222190,526165,347476,7007,10.140000 ~ 12.170000,1.267500 ~ 1.521250,0 ~ 102,67 M 12 K 890 B,28 M 452 K 720 B
Mon Jul 16 07:37:19 2018,25528777,19,7000,347301,347301,347301,348186,348186,348186,0,0,222917,188970,275155,347476,7007,10.140000 ~ 12.170000,1.267500 ~ 1.521250,0 ~ 102,67 M 12 K 890 B,28 M 452 K 720 B
Mon Jul 16 07:38:10 2018,25528778,10,7000,347179,346862,347284,346950,344728,349231,0,0,239712,183340,397550,346883,7007 ~ 8007,9.090000 ~ 10.970000,1.136250 ~ 1.371250,0 ~ 2,74 M 186 K 44 B,30 M 942 K 17 B
Mon Jul 16 07:38:19 2018,25528778,19,8000,396462,393300,396886,395398,385146,400024,0,0,287367,199366,814123,346883,7007 ~ 8007,9.090000 ~ 10.970000,1.136250 ~ 1.371250,0 ~ 2,74 M 186 K 44 B,30 M 942 K 17 B
Mon Jul 16 07:39:19 2018,25528779,19,8000,396816,396714,396905,396676,393520,398788,0,0,295691,213237,875968,369222,8007,8.980000 ~ 11.280000,1.122500 ~ 1.410000,0 ~ 4,75 M 334 K 903 B,31 M 179 K 332 B
Mon Jul 16 07:40:19 2018,25528780,19,8000,396657,396462,396865,396844,394498,399904,0,0,302596,217034,854507,396767,8007,10.750000 ~ 12.580000,1.343750 ~ 1.572500,0 ~ 4,74 M 944 K 843 B,31 M 50 K 415 B
Mon Jul 16 07:41:19 2018,25528781,19,8000,396665,396346,396861,396584,394570,398991,0,0,300582,206808,924417,397068,8007,10.050000 ~ 13.560000,1.256250 ~ 1.695000,0 ~ 107,74 M 859 K 954 B,30 M 795 K 792 B
Mon Jul 16 07:42:19 2018,25528782,19,8000,396811,396722,396870,396759,392525,398467,0,0,298910,215573,485158,396142,8007,9.490000 ~ 12.120000,1.186250 ~ 1.515000,2 ~ 107,75 M 110 K 892 B,31 M 82 K 179 B
Mon Jul 16 07:43:12 2018,25528783,12,8000,396829,396771,396880,396296,389735,397844,0,0,313106,219500,854445,396322,8007 ~ 9007,10.490000 ~ 12.120000,1.311250 ~ 1.515000,1 ~ 2,75 M 338 K 515 B,31 M 38 K 726 B
Mon Jul 16 07:43:19 2018,25528783,19,9000,445984,443593,446433,444276,435478,448629,0,0,375077,224415,674224,396322,8007 ~ 9007,10.490000 ~ 12.120000,1.311250 ~ 1.515000,1 ~ 2,75 M 338 K 515 B,31 M 38 K 726 B
Mon Jul 16 07:44:00 2018,25528784,0,8000,396688,396688,396688,395776,395776,395776,0,0,370494,226112,513589,416183,9007,9.920000 ~ 12.080000,1.240000 ~ 1.510000,2 ~ 3,82 M 862 K 358 B,33 M 249 K 321 B
Mon Jul 16 07:44:19 2018,25528784,19,9000,446320,446083,446414,446336,443518,450503,0,0,395388,207901,1143644,416183,9007,9.920000 ~ 12.080000,1.240000 ~ 1.510000,2 ~ 3,82 M 862 K 358 B,33 M 249 K 321 B
Mon Jul 16 07:45:19 2018,25528785,19,9000,446380,446257,446452,446411,443233,450002,0,8963,379230,202341,1445577,447136,9007,10.000000 ~ 12.450000,1.250000 ~ 1.556250,1 ~ 104,82 M 401 K 38 B,33 M 357 K 566 B
Mon Jul 16 07:46:19 2018,25528786,19,9000,446369,446147,446457,446345,443772,449052,1,5928,366428,200341,1246340,445637,9007,9.030000 ~ 10.940000,1.128750 ~ 1.367500,2 ~ 107,82 M 371 K 893 B,33 M 448 K 730 B
Mon Jul 16 07:47:19 2018,25528787,19,9000,446393,446315,446434,446069,443264,449284,1,8987,357144,199734,996683,446238,9007 ~ 9008,10.610000 ~ 11.590000,1.326250 ~ 1.448750,1 ~ 103,82 M 145 K 634 B,33 M 326 K 595 B
Mon Jul 16 07:48:13 2018,25528788,13,9000,446379,446300,446423,445736,442232,450404,1,5959,368902,199371,1032277,446172,9007 ~ 10006,11.270000 ~ 12.460000,1.408750 ~ 1.557500,0 ~ 103,81 M 625 K 250 B,32 M 575 K 706 B
Mon Jul 16 07:48:19 2018,25528788,19,10000,494585,490003,495856,492226,478135,497601,0,2939,436243,217728,1244393,446172,9007 ~ 10006,11.270000 ~ 12.460000,1.408750 ~ 1.557500,0 ~ 103,81 M 625 K 250 B,32 M 575 K 706 B
Mon Jul 16 07:49:02 2018,25528789,2,10000,495821,495779,495849,495334,494600,495995,0,0,457444,277438,1422068,461090,10007,12.020000 ~ 12.650000,1.502500 ~ 1.581250,0 ~ 102,97 M 986 K 275 B,39 M 174 K 344 B
Mon Jul 16 07:49:03 2018,25528789,3,9000,446203,446203,446203,443701,443701,443701,0,0,449464,283866,1080449,461090,10007,12.020000 ~ 12.650000,1.502500 ~ 1.581250,0 ~ 102,97 M 986 K 275 B,39 M 174 K 344 B
Mon Jul 16 07:49:19 2018,25528789,19,10000,495875,495802,495935,495580,492773,499249,1,11876,449247,265277,1366062,461090,10007,12.020000 ~ 12.650000,1.502500 ~ 1.581250,0 ~ 102,97 M 986 K 275 B,39 M 174 K 344 B
Mon Jul 16 07:50:19 2018,25528790,19,10000,495848,495746,495914,495627,493756,498006,1,17866,466330,276680,1693149,496419,10007,11.970000 ~ 13.260000,1.496250 ~ 1.657500,0 ~ 103,89 M 1009 K 4 B,35 M 841 K 319 B
Mon Jul 16 07:51:19 2018,25528791,19,10000,495863,495808,495916,495471,492090,502671,1,22755,512648,273763,14166697,493979,10007,12.350000 ~ 13.190000,1.543750 ~ 1.648750,1 ~ 103,82 M 179 K 193 B,32 M 795 K 306 B
Mon Jul 16 07:52:19 2018,25528792,19,10000,495837,495638,495919,495582,488383,502412,1,23849,458281,266837,1284184,497051,10006 ~ 10007,12.360000 ~ 13.780000,1.545000 ~ 1.722500,1 ~ 3,81 M 1009 K 938 B,32 M 736 K 63 B
Mon Jul 16 07:53:14 2018,25528793,14,10000,495836,495752,495899,495419,492018,498102,0,11935,457490,265788,1493875,495321,10006 ~ 11004,13.320000 ~ 14.980000,1.665000 ~ 1.872500,0 ~ 5,88 M 339 K 776 B,34 M 691 K 730 B
Mon Jul 16 07:53:19 2018,25528793,19,11000,544133,540779,545133,539314,524566,544061,0,6009,488121,257535,1246961,495321,10006 ~ 11004,13.320000 ~ 14.980000,1.665000 ~ 1.872500,0 ~ 5,88 M 339 K 776 B,34 M 691 K 730 B
Mon Jul 16 07:54:19 2018,25528794,19,11000,545269,545172,545352,544755,540582,549964,2,32759,532129,321389,1907855,506210,11006 ~ 11007,13.140000 ~ 15.140000,1.642500 ~ 1.892500,0 ~ 102,97 M 263 K 13 B,38 M 444 K 175 B
Mon Jul 16 07:55:08 2018,25528795,8,11000,545251,545163,545305,544657,539388,548368,0,8958,536568,330361,1354160,544064,11007 ~ 11008,13.440000 ~ 13.980000,1.680000 ~ 1.747500,0 ~ 4,97 M 477 K 310 B,38 M 300 K 480 B
Mon Jul 16 07:55:09 2018,25528795,9,10000,495640,495640,495640,496293,496293,496293,0,0,571047,353145,1401879,544064,11007 ~ 11008,13.440000 ~ 13.980000,1.680000 ~ 1.747500,0 ~ 4,97 M 477 K 310 B,38 M 300 K 480 B
Mon Jul 16 07:55:19 2018,25528795,19,11000,545292,545245,545339,544749,541477,548216,2,26869,531940,332212,1484198,544064,11007 ~ 11008,13.440000 ~ 13.980000,1.680000 ~ 1.747500,0 ~ 4,97 M 477 K 310 B,38 M 300 K 480 B
Mon Jul 16 07:56:19 2018,25528796,19,11000,545294,545224,545372,544686,541046,547488,0,17874,532637,334258,1420895,545285,11007,12.920000 ~ 14.240000,1.615000 ~ 1.780000,2 ~ 308,97 M 404 K 996 B,38 M 258 K 400 B
Mon Jul 16 07:57:19 2018,25528797,19,11000,545293,545198,545355,545056,541857,548480,0,20875,547970,326097,2091623,544495,11006 ~ 11007,13.230000 ~ 13.810000,1.653750 ~ 1.726250,2 ~ 6,97 M 474 K 744 B,38 M 309 K 924 B
Mon Jul 16 07:58:16 2018,25528798,16,11000,545251,545102,545314,544348,538214,547618,3,26902,546321,328868,1908674,546996,11006 ~ 11968,12.430000 ~ 13.780000,1.553750 ~ 1.722500,2 ~ 6,97 M 428 K 663 B,38 M 284 K 966 B
Mon Jul 16 07:58:19 2018,25528798,19,12000,589209,584467,592179,579379,565489,587659,0,0,621977,344519,1251073,546996,11006 ~ 11968,12.430000 ~ 13.780000,1.553750 ~ 1.722500,2 ~ 6,97 M 428 K 663 B,38 M 284 K 966 B
Mon Jul 16 07:59:19 2018,25528799,19,12000,593888,592580,594364,592400,587787,596605,2,56418,688586,400739,1636849,550073,11969 ~ 12000,12.840000 ~ 13.810000,1.605000 ~ 1.726250,4 ~ 5,104 M 585 K 1001 B,40 M 852 K 685 B
Mon Jul 16 08:00:19 2018,25528800,19,12000,594297,594046,594402,593132,587052,601915,1,47846,727448,400658,1764777,594808,11999 ~ 12007,13.200000 ~ 14.580000,1.650000 ~ 1.822500,4 ~ 108,104 M 291 K 795 B,41 M 180 B
Mon Jul 16 08:01:19 2018,25528801,19,12000,594591,594215,594700,593469,586505,605804,3,59452,755782,398587,3292889,593738,12006 ~ 12007,14.210000 ~ 15.280000,1.776250 ~ 1.910000,0 ~ 108,105 M 722 K 798 B,41 M 91 K 248 B
Mon Jul 16 08:02:05 2018,25528802,5,12000,594631,594543,594697,593903,590458,598057,0,20801,752147,387809,2597157,592472,12006 ~ 12008,13.770000 ~ 15.080000,1.721250 ~ 1.885000,0 ~ 109,116 M 877 K 502 B,45 M 552 K 401 B
Mon Jul 16 08:02:06 2018,25528802,6,11000,544963,544963,544963,543839,543839,543839,0,6010,731251,416703,1467147,592472,12006 ~ 12008,13.770000 ~ 15.080000,1.721250 ~ 1.885000,0 ~ 109,116 M 877 K 502 B,45 M 552 K 401 B
Mon Jul 16 08:02:19 2018,25528802,19,12000,594593,594437,594682,592774,587142,597253,5,59422,731977,409500,1894630,592472,12006 ~ 12008,13.770000 ~ 15.080000,1.721250 ~ 1.885000,0 ~ 109,116 M 877 K 502 B,45 M 552 K 401 B
Mon Jul 16 08:03:19 2018,25528803,19,12000,594611,594529,594701,594002,587740,598705,6,68352,742512,376130,2370506,592631,12007 ~ 12008,13.630000 ~ 14.420000,1.703750 ~ 1.802500,3 ~ 109,96 M 237 K 587 B,37 M 1023 K 198 B
