Record time (UTC), UTC Minute, Second, Stress Connection Count, Average Send QPS, Min Send QPS, Max Send QPS, Average Recv QPS, Min Recv QPS, Max Recv QPS, Average Send Error Count, Recv Error Count, Average Time Cost (usec), Min Time Cost (usec), Max Time Cost (usec), Interface QPS, Server Connection Count, load, load/cpu, ping/2 (msec), Recv Bytes/s, Send Bytes/s
Thu Nov 22 11:55:19 2018,25714315,19,600,281935,281835,281978,281932,281402,282230,0,0,26904,23627,31268,281357,607,5.740000 ~ 6.370000,0.717500 ~ 0.796250,5,44 M 95 K 549 B,16 M 320 K 979 B
Thu Nov 22 11:56:01 2018,25714316,1,600,281949,281930,281968,281754,281562,281947,0,0,26927,24007,29106,281890,607 ~ 707,5.340000 ~ 6.400000,0.667500 ~ 0.800000,5,50 M 556 K 686 B,18 M 189 B
Thu Nov 22 11:56:19 2018,25714316,19,700,327990,317722,328845,327899,316846,329230,0,0,37975,28869,43390,281890,607 ~ 707,5.340000 ~ 6.400000,0.667500 ~ 0.800000,5,50 M 556 K 686 B,18 M 189 B
Thu Nov 22 11:57:19 2018,25714317,19,700,328832,328794,328884,328843,328276,329303,0,0,38261,34284,44523,324237,707,6.660000 ~ 9.310000,0.832500 ~ 1.163750,5,50 M 574 K 67 B,18 M 16 K 327 B
Thu Nov 22 11:58:19 2018,25714318,19,700,328813,328749,328848,328807,328452,329282,0,0,38238,34891,44315,328493,707,9.320000 ~ 10.340000,1.165000 ~ 1.292500,4 ~ 5,50 M 635 K 217 B,18 M 17 K 816 B
Thu Nov 22 11:59:19 2018,25714319,19,700,328811,328776,328866,328825,328139,329326,0,0,38338,35286,44972,328977,707,8.680000 ~ 9.580000,1.085000 ~ 1.197500,5,50 M 681 K 441 B,18 M 6 K 928 B
Thu Nov 22 12:00:19 2018,25714320,19,700,328806,328707,328864,328815,328216,329582,0,0,38136,35190,43439,328743,707,7.140000 ~ 8.860000,0.892500 ~ 1.107500,5,50 M 639 K 296 B,18 M 12 K 194 B
Thu Nov 22 12:01:03 2018,25714321,3,700,328742,328682,328798,328550,327898,329344,0,0,38720,35545,44089,328596,707 ~ 807,6.910000 ~ 8.860000,0.863750 ~ 1.107500,5,57 M 123 K 320 B,19 M 745 K 773 B
Thu Nov 22 12:01:19 2018,25714321,19,800,375139,367123,375699,375070,366097,376099,0,0,47465,43986,54339,328596,707 ~ 807,6.910000 ~ 8.860000,0.863750 ~ 1.107500,5,57 M 123 K 320 B,19 M 745 K 773 B
Thu Nov 22 12:02:19 2018,25714322,19,800,375683,375652,375721,375674,375165,376232,0,0,47381,44275,53085,367628,807,7.450000 ~ 8.880000,0.931250 ~ 1.110000,4 ~ 6,57 M 134 K 541 B,19 M 733 K 929 B
Thu Nov 22 12:03:19 2018,25714323,19,800,375669,375634,375709,375682,375008,376246,0,0,47229,43570,54980,375940,807,7.420000 ~ 8.700000,0.927500 ~ 1.087500,5 ~ 6,57 M 67 K 832 B,19 M 728 K 617 B
Thu Nov 22 12:04:19 2018,25714324,19,800,375690,375648,375729,375681,375135,376389,0,0,47202,44186,54400,375646,807,8.270000 ~ 9.720000,1.033750 ~ 1.215000,4 ~ 5,57 M 170 K 617 B,19 M 751 K 30 B
Thu Nov 22 12:05:19 2018,25714325,19,800,375691,375647,375724,375715,375205,376226,0,0,47236,42628,52946,375797,807,8.660000 ~ 9.790000,1.082500 ~ 1.223750,4 ~ 5,62 M 834 K 554 B,21 M 728 K 874 B
Thu Nov 22 12:06:04 2018,25714326,4,800,375658,375654,375665,375542,375089,375878,0,0,47094,44268,53477,375778,807 ~ 907,8.830000 ~ 10.250000,1.103750 ~ 1.281250,5,63 M 652 K 925 B,21 M 412 K 920 B
Thu Nov 22 12:06:10 2018,25714326,10,900,420062,412412,421741,419782,410655,421970,0,0,55049,49498,59452,375778,807 ~ 907,8.830000 ~ 10.250000,1.103750 ~ 1.281250,5,63 M 652 K 925 B,21 M 412 K 920 B
Thu Nov 22 12:06:11 2018,25714326,11,800,374815,374815,374815,375089,375089,375089,0,0,55396,51457,59746,375778,807 ~ 907,8.830000 ~ 10.250000,1.103750 ~ 1.281250,5,63 M 652 K 925 B,21 M 412 K 920 B
Thu Nov 22 12:06:19 2018,25714326,19,900,421744,421688,421787,421705,421139,422142,0,0,55067,51264,60102,375778,807 ~ 907,8.830000 ~ 10.250000,1.103750 ~ 1.281250,5,63 M 652 K 925 B,21 M 412 K 920 B
Thu Nov 22 12:07:19 2018,25714327,19,900,421735,421638,421799,421750,420885,422538,0,0,55381,51359,60684,409474,907,9.080000 ~ 10.690000,1.135000 ~ 1.336250,5 ~ 107,63 M 502 K 229 B,21 M 391 K 223 B
Thu Nov 22 12:08:19 2018,25714328,19,900,421761,421705,421805,421726,420734,422423,0,0,55364,51378,59812,422766,907,9.180000 ~ 11.030000,1.147500 ~ 1.378750,5 ~ 107,69 M 771 K 127 B,23 M 561 K 231 B
Thu Nov 22 12:09:19 2018,25714329,19,900,421739,421664,421803,421777,420858,422403,0,0,55201,50832,61550,421165,907,8.420000 ~ 9.560000,1.052500 ~ 1.195000,5 ~ 6,69 M 917 K 506 B,23 M 567 K 746 B
Thu Nov 22 12:10:19 2018,25714330,19,900,421750,421662,421832,421736,420478,422314,0,0,55175,49977,60138,422034,907,8.160000 ~ 9.730000,1.020000 ~ 1.216250,4 ~ 5,63 M 557 K 177 B,21 M 420 K 220 B
Thu Nov 22 12:11:05 2018,25714331,5,900,421742,421688,421783,421775,421013,422480,0,0,55116,51452,59507,422433,907 ~ 1007,9.010000 ~ 9.730000,1.126250 ~ 1.216250,5,75 M 626 K 53 B,25 M 76 K 593 B
Thu Nov 22 12:11:19 2018,25714331,19,1000,466890,457580,467657,466733,455914,468098,0,0,62849,55571,69193,422433,907 ~ 1007,9.010000 ~ 9.730000,1.126250 ~ 1.216250,5,75 M 626 K 53 B,25 M 76 K 593 B
Thu Nov 22 12:12:19 2018,25714332,19,1000,467611,467518,467698,467568,466804,468247,0,0,63087,59045,69330,452379,1007,9.350000 ~ 10.500000,1.168750 ~ 1.312500,4 ~ 6,83 M 911 K 416 B,27 M 685 K 893 B
Thu Nov 22 12:13:19 2018,25714333,19,1000,467577,467483,467664,467606,466497,468517,0,0,63288,58833,68601,467545,1007,9.080000 ~ 10.750000,1.135000 ~ 1.343750,4 ~ 6,76 M 977 K 538 B,25 M 414 K 28 B
Thu Nov 22 12:14:19 2018,25714334,19,1000,467549,467351,467622,467576,466671,468522,0,0,63174,58400,68658,467460,1007,9.080000 ~ 11.260000,1.135000 ~ 1.407500,5 ~ 6,76 M 958 K 483 B,25 M 386 K 824 B
Thu Nov 22 12:15:19 2018,25714335,19,1000,467587,467470,467690,467555,466564,468225,0,0,62850,57923,68153,467941,1007,10.620000 ~ 11.370000,1.327500 ~ 1.421250,5 ~ 112,77 M 121 K 671 B,25 M 489 K 365 B
Thu Nov 22 12:16:07 2018,25714336,7,1000,467604,467526,467640,467571,466474,468316,0,0,63312,58283,77541,467145,1007 ~ 1107,10.430000 ~ 12.270000,1.303750 ~ 1.533750,5 ~ 112,84 M 129 K 125 B,27 M 368 K 549 B
